Response Id,You regularly make new friends.,You spend a lot of your free time exploring various random topics that pique your interest,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"You usually stay calm, even under a lot of pressure","At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You are very sentimental.,You like to use organizing tools like schedules and lists.,Even a small mistake can cause you to doubt your overall abilities and knowledge.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You are not too interested in discussing various interpretations and analyses of creative works.,You are more inclined to follow your head than your heart.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You rarely worry about whether you make a good impression on people you meet.,Personality,image
14884,1,-1,2,-3,0,3,1,0,1,0,2,1,-3,1,3,4,9324284
14885,0,0,2,3,0,-1,0,1,3,0,2,0,0,1,3,0,29291956
14886,0,0,-3,-1,-1,2,-1,0,-3,0,1,3,-3,-1,-2,15,29285521
14887,-1,0,-2,-1,0,-1,0,0,1,0,-1,1,3,1,-1,1,89300750
14888,0,0,-1,0,-1,0,-1,0,1,0,0,-1,-2,-1,-1,0,10453086
14889,0,0,2,2,-1,0,3,0,2,1,-2,0,2,0,1,9,89302914
14890,0,0,1,-3,1,1,-1,0,1,0,1,3,0,0,0,4,80362974
14891,0,0,1,3,2,1,-1,0,0,-1,2,0,-2,0,0,11,19299726
14892,0,0,0,1,-1,0,0,1,-1,0,0,0,1,2,-1,6,39277498
14893,0,0,0,-2,0,1,-1,0,0,0,-1,3,-2,-2,2,11,20400691
14894,0,0,-2,0,-1,1,0,0,0,-1,-1,0,2,-2,-3,10,99302975
14895,0,0,0,0,1,0,-1,0,1,0,0,1,-1,-1,-2,2,70340567
14896,0,-1,2,3,-2,-1,0,0,-1,0,0,-2,2,1,0,3,59266074
14897,0,0,0,0,3,-2,-2,0,1,0,1,-1,2,1,-2,6,9302913
14898,0,-1,-2,0,1,1,2,0,-3,0,0,0,0,0,0,2,79150746
14899,0,0,-1,2,2,1,-1,0,1,0,-2,-3,-1,0,0,7,60372276
14900,0,0,-1,0,1,-1,0,0,2,0,-1,1,0,-2,0,5,29297454
14901,0,0,0,0,-1,-2,-1,0,0,1,1,-1,1,2,0,3,60116960
14902,0,0,2,0,-1,1,2,0,1,0,0,-1,-1,2,2,4,29278158
14903,1,0,1,-1,1,0,2,0,2,0,2,2,2,0,1,4,39266094
14904,0,1,1,-3,0,1,0,0,0,0,0,1,-3,2,-2,4,90354327
14905,-1,0,1,-1,-1,0,-1,0,1,1,1,-1,-2,-1,0,14,9241420
14906,0,0,-2,-2,0,2,1,0,0,0,-3,1,1,0,-1,2,9278569
14907,0,0,2,0,0,1,2,0,2,1,1,1,-1,-1,1,4,9324284
14908,-1,0,1,1,-1,2,-2,0,1,0,-3,1,2,-1,1,13,19290014
14909,-1,0,0,-3,-2,2,-2,0,-2,0,-2,0,2,-1,-3,10,49306443
14910,0,0,0,1,0,-1,-1,0,1,0,2,-2,2,2,-1,15,39277196
14911,0,1,-1,0,-2,2,-1,0,-1,0,1,0,0,0,2,13,69278415
14912,0,0,-2,-3,1,0,0,0,1,-1,-2,0,-1,-1,3,11,40349847
14913,0,0,2,-1,0,-1,1,0,2,-1,3,-1,0,0,1,8,29278101
14914,-1,0,-3,-1,0,1,-3,0,1,0,0,0,-1,-1,1,11,89240761
14915,0,0,-1,-2,-2,2,-2,0,-2,0,2,0,-1,-2,2,9,49278591
14916,0,0,-1,0,1,-1,0,0,3,1,-1,0,-1,3,2,3,89386070
14917,0,0,-2,1,1,1,-2,1,1,0,-2,0,2,0,-1,2,9186126
14918,0,0,1,1,0,1,-2,0,0,0,2,2,-1,2,2,4,80362974
14919,0,0,0,2,0,1,-3,0,0,0,0,-1,1,2,-1,6,59297481
14920,0,0,-2,-3,0,0,1,0,-2,0,0,3,2,0,1,2,9186126
14921,0,0,-2,-1,0,-1,1,0,0,0,2,-1,1,2,-2,14,228705
14922,0,0,-1,1,0,0,-2,0,1,1,-1,-1,-2,-2,-1,0,19129932
14923,0,0,-1,0,-1,3,2,0,0,0,1,1,0,1,-2,15,69241097
14924,0,0,-1,-1,-2,-1,-2,0,0,0,-1,1,2,-2,1,10,99280884
14925,0,0,1,-1,3,2,-1,0,1,-1,1,-1,0,-1,1,8,9306355
14926,0,0,2,-1,-2,2,-2,0,2,0,0,1,1,1,0,4,90354327
14927,0,-1,-1,-2,1,2,-2,0,-1,0,-1,2,0,-1,-2,10,49278341
14928,0,0,-1,2,1,-3,0,0,0,-1,1,-2,1,0,-1,6,29257066
14929,0,0,-1,-1,-2,0,-2,0,0,-1,-2,1,2,-2,2,10,20228709
14930,0,0,-2,-2,-3,-2,0,0,0,0,-1,-1,1,0,0,0,29266184
14931,0,0,-2,-1,-2,-1,-3,0,-3,0,-2,0,1,0,-1,6,39277498
14932,0,0,0,0,-1,-2,-1,0,2,0,-2,-2,-2,-1,0,0,69297471
14933,0,0,-3,1,0,-2,-1,0,-1,0,-3,-2,0,0,-2,3,9306435
14934,0,0,0,-2,-1,1,0,0,1,0,-2,-1,0,-2,-1,2,70340567
14935,0,0,-1,-2,-3,2,-1,0,-2,0,-1,2,2,-1,-1,10,99302975
14936,0,0,0,1,1,-1,3,0,-1,0,-2,0,-2,0,-2,14,9217849
14937,0,0,-1,0,-1,-2,-2,1,0,0,1,-3,-1,0,1,12,99302918
14938,0,0,1,1,-1,-1,3,0,-1,0,-1,-1,1,-1,-2,9,20249896
14939,0,0,-2,3,-1,-2,0,0,1,0,-1,2,-2,1,-2,15,29241160
14940,0,0,1,-2,0,1,1,0,0,0,0,2,-3,0,2,13,9306416
14941,0,0,3,-3,-1,2,-1,0,-1,0,-3,1,-1,1,0,5,70284203
14942,0,0,1,0,0,1,-1,0,0,0,-1,0,1,0,0,13,59302915
14943,0,0,1,3,0,-1,0,0,-2,-1,0,0,0,3,-3,11,29277724
14944,0,0,-1,2,-3,-1,0,0,1,0,0,-3,-1,-1,-2,9,69292275
14945,0,0,-1,-2,2,-2,0,0,0,0,1,0,-1,1,-2,14,60431563
14946,0,0,3,-2,2,2,-2,0,0,0,0,-1,-1,-1,0,8,39292465
14947,0,0,-3,0,3,-3,1,1,-1,0,-1,1,-2,1,0,14,89149936
14948,0,0,-1,-1,1,2,-2,0,1,1,-2,0,2,0,-3,10,49306443
14949,0,0,0,-2,1,-2,-2,0,-2,0,1,0,1,-2,-1,8,79902935
14950,0,0,0,-2,1,0,0,1,0,0,-2,-1,0,-2,1,5,400692
14951,0,0,1,1,0,-1,1,0,1,0,-1,0,-2,-1,3,4,9324284
14952,0,-1,-1,-1,2,0,-1,0,-1,0,0,1,1,-1,0,11,19299726
14953,0,0,3,-2,0,0,1,0,0,0,0,0,-2,1,2,12,99239451
14954,0,0,-2,0,1,1,-2,0,-1,0,-1,-1,1,1,-1,3,60116960
14955,-1,0,-2,-1,2,3,-3,0,2,0,-2,1,-1,-2,0,11,20400691
14956,0,0,-2,-1,2,0,0,0,1,0,-2,1,0,0,0,2,79150746
14957,0,0,1,-1,-1,2,-1,0,-2,0,1,3,2,2,-1,7,19166180
14958,0,0,3,-3,-1,-1,-2,0,-1,0,-2,2,1,1,0,5,49292686
14959,0,0,1,0,-1,0,0,0,0,0,0,-2,1,0,2,13,19290014
14960,0,0,-2,1,-3,1,-2,0,2,-1,2,1,-1,2,-1,13,69278415
14961,0,0,1,-2,-1,-1,-3,0,-1,0,2,-1,-1,1,2,12,99302918
14962,0,0,1,-2,-1,-1,0,0,2,0,1,-2,2,0,1,8,40411410
14963,-1,0,1,0,1,1,-1,0,1,0,0,0,1,2,2,14,9241420
14964,0,0,-2,-2,0,1,0,0,-2,0,-1,1,-1,-1,-1,15,19302917
14965,0,0,1,1,0,2,-3,0,-3,0,-2,-2,1,2,1,7,29277639
14966,-1,0,1,-2,1,1,1,0,2,0,1,2,-1,2,1,4,80362974
14967,0,0,1,2,-1,2,-1,0,2,0,-2,2,-1,-2,0,13,9306416
14968,-1,0,2,-1,1,1,1,0,1,0,0,0,-1,-1,-1,2,9278569
14969,0,0,-1,1,2,0,-1,0,1,0,0,-2,0,-1,2,14,228705
14970,0,0,1,1,-2,2,-3,0,0,0,-3,1,0,-2,-3,5,29297454
14971,0,0,1,0,1,0,0,0,2,1,2,-1,2,1,-1,6,39277498
14972,0,0,0,3,1,0,-3,0,0,0,0,3,1,-3,0,13,59302915
14973,0,0,1,0,1,0,-1,0,0,1,2,-1,-2,0,1,8,29278101
14974,0,0,-1,1,-1,1,-1,0,-2,0,0,-2,0,1,-3,3,89386070
14975,0,0,2,0,1,2,0,0,1,0,-2,-2,2,0,1,12,9278003
14976,0,1,-1,-2,1,1,-1,1,0,0,-3,0,2,0,-1,12,59277652
14977,-1,0,3,2,-1,0,-3,1,0,0,1,0,2,1,1,6,9302913
14978,1,0,2,1,3,-1,-1,0,2,-1,1,-2,3,1,-1,11,40349847
14979,0,0,0,1,1,-3,-2,0,0,0,3,2,3,2,-1,6,59297481
14980,0,0,-1,0,1,-1,1,0,1,0,-2,-1,-1,0,1,7,19290603
14981,0,0,1,-2,-1,3,0,0,2,0,1,0,-2,-3,3,14,9217849
14982,0,0,1,0,0,1,-1,0,3,0,1,0,-1,2,1,4,29278158
14983,0,0,0,3,1,-2,-1,0,1,0,1,0,2,1,0,1,19285588
14984,0,1,-2,-1,0,1,-1,1,-1,0,-2,1,0,-1,1,11,89240761
14985,0,0,-2,-1,1,1,0,0,0,0,-2,2,-2,-1,-2,10,49278341
14986,0,1,0,-2,-2,-1,1,0,-1,0,0,-1,-1,0,1,8,79902935
14987,0,1,1,1,1,-1,0,0,1,0,1,0,0,1,-2,6,29257066
14988,0,0,-1,-2,-1,3,-2,0,1,0,-1,0,-1,1,3,13,19290014
14989,0,0,-3,1,-2,-2,-3,0,2,0,1,2,0,2,-1,15,69241097
14990,0,0,2,2,0,1,0,0,0,0,-2,3,1,-3,-1,13,69278415
14991,0,0,-2,-2,1,-1,-3,-1,0,0,2,1,2,-3,1,1,9149879
14992,0,0,1,-1,-1,1,2,0,-1,0,1,2,-3,-1,-1,15,29241160
14993,0,0,1,0,-2,1,0,0,2,0,1,0,2,-1,2,13,9306416
14994,0,1,1,0,1,1,2,0,1,0,-3,-1,1,0,-2,9,90349326
14995,0,0,0,-2,-1,-2,0,0,2,0,-2,-1,-3,-1,0,0,89326463
14996,0,0,-2,1,-2,-2,0,1,-2,0,-2,-2,1,3,1,6,39277498
14997,0,0,0,1,0,3,-1,0,0,1,-1,1,1,0,2,13,59302915
14998,0,0,-3,2,1,0,0,0,2,0,-2,0,-3,0,0,3,9306435
14999,0,0,0,0,-1,0,2,0,-2,0,0,-2,1,1,1,14,9241420
15000,0,1,1,-3,-1,2,1,0,1,-1,3,0,0,2,1,4,39266094
15001,1,1,0,1,-1,-2,0,0,-2,0,-1,-2,3,0,-1,3,89278481
15002,0,0,2,-1,1,1,0,0,-2,1,1,-3,-2,1,-1,12,99239451
15003,0,0,-2,2,-1,-3,0,0,1,0,0,1,-1,0,1,3,59266074
15004,1,0,3,-2,1,0,0,0,-1,0,1,-1,-3,1,-2,8,40411410
15005,0,0,0,3,-2,0,-1,0,0,-1,0,0,1,3,0,6,9302913
15006,0,0,0,1,1,1,2,-1,-1,0,2,2,-1,0,-1,15,19302917
15007,0,0,1,-1,2,-1,-2,0,-2,0,-1,-1,-1,0,1,1,89300750
15008,0,0,1,-2,0,2,-1,0,1,0,2,1,0,-2,-1,8,29278101
15009,0,0,-1,0,1,1,-2,0,0,0,1,1,2,1,-1,6,59297481
15010,0,0,0,2,-1,2,2,0,1,0,2,0,2,3,1,7,39266008
15011,1,0,0,-3,1,2,0,0,-1,0,-1,-1,0,0,-1,2,9186126
15012,-1,0,0,-2,-2,2,-1,0,-3,0,-1,-3,-1,-1,-3,10,20228709
15013,0,0,-2,-2,-1,-1,-2,0,0,0,-1,0,1,1,3,11,20400691
15014,0,0,0,3,2,-1,0,0,-1,0,-1,2,-2,-1,1,7,60372276
15015,0,0,-2,0,0,0,2,1,1,0,2,-2,2,-1,0,8,9306355
15016,0,0,0,-2,-2,0,0,1,-1,0,-2,0,3,0,0,10,99302975
15017,-1,0,-1,0,0,0,-2,0,0,1,-2,0,1,0,-2,5,70284203
15018,0,0,0,-2,1,1,-2,0,1,-1,1,-1,0,0,0,14,228705
15019,0,0,1,0,2,0,-1,0,1,0,1,0,0,-1,-1,8,39292465
15020,1,0,1,2,0,-1,0,0,-1,0,0,2,1,3,-3,11,40349847
15021,-1,0,0,2,-3,-3,-2,0,-1,0,0,0,1,1,-1,6,29257066
15022,0,0,3,0,-1,1,-2,0,-1,0,-1,0,-3,0,0,7,19166180
15023,0,0,0,-1,-1,-2,-1,-1,1,0,-2,1,0,1,-2,3,60116960
15024,0,0,-1,-1,-3,-1,-2,0,-1,0,-1,-2,0,1,-1,6,39277498
15025,0,0,2,-1,0,-1,-1,0,0,0,0,0,2,1,1,6,9302913
15026,0,0,-3,0,0,-3,0,0,0,0,-2,-3,2,1,0,1,19285588
15027,0,0,1,1,-1,-3,3,0,2,0,0,-2,1,0,-3,9,89302914
15028,0,0,-2,-2,1,2,0,-1,0,1,-1,-1,0,0,-1,2,70340567
15029,0,0,0,-2,-2,1,-3,0,0,0,-1,1,0,-2,1,9,49278591
15030,0,0,2,-3,1,3,-1,-1,1,0,2,-1,0,-1,2,14,9217849
15031,0,0,1,2,1,0,0,0,2,0,-1,-1,-1,1,0,12,99302918
15032,-1,1,0,-2,1,-2,0,0,-2,0,2,-2,0,1,-2,14,60431563
15033,-1,0,-1,2,-1,-1,-1,0,0,0,0,-1,1,2,-2,6,59297481
15034,0,0,-1,-2,0,-1,0,-1,0,0,0,-2,2,-2,0,1,9149879
15035,1,0,-1,-3,-2,0,1,1,0,0,-1,2,1,-2,-1,10,49306443
15036,0,0,0,-1,2,-1,-3,0,0,0,-3,-1,1,3,-1,11,89240761
15037,0,0,-2,1,0,1,0,0,0,0,-1,2,-1,3,3,3,89386070
15038,0,0,-2,0,0,2,1,0,0,0,-1,1,-3,2,0,15,29285521
15039,0,1,0,-1,2,-2,2,0,0,1,0,-2,0,-1,-1,2,79150746
15040,0,0,3,-1,2,1,-1,0,0,0,-2,1,-1,-2,0,5,400692
15041,0,0,2,-2,-1,1,-1,0,0,0,1,0,0,-2,2,4,90354327
15042,0,0,1,1,-3,1,1,0,2,0,-3,2,3,0,1,13,9306416
15043,0,0,-2,0,0,-2,-1,0,1,0,1,1,0,0,-2,15,39277196
15044,0,0,-2,0,-1,1,-1,0,0,0,2,-2,1,2,-1,14,89149936
15045,0,0,0,2,-2,3,-1,0,0,0,1,-1,0,0,1,13,59302915
15046,0,0,0,-1,2,-1,-2,0,1,0,3,-2,-2,-1,1,14,9241420
15047,0,0,0,-2,0,3,0,0,2,0,2,0,-2,0,1,4,9324284
15048,0,0,-1,0,-3,-1,-1,0,0,0,1,2,0,1,1,3,9306435
15049,0,0,1,2,3,0,-1,0,-2,0,1,0,-1,0,2,1,89300750
15050,0,0,0,0,-2,1,2,0,0,0,2,0,-1,3,1,4,80362974
15051,1,1,1,1,0,1,2,0,2,0,0,-2,-1,1,-2,9,90349326
15052,0,0,0,0,-2,0,0,0,-3,0,0,-3,-2,1,0,12,9278003
15053,1,0,1,2,2,0,0,0,-1,0,1,1,-1,3,2,7,29277639
15054,0,0,0,-2,0,3,-2,0,2,-1,-2,1,-2,-2,2,11,29277724
15055,0,0,2,0,0,0,1,0,-1,0,2,-2,2,2,-1,6,29257066
15056,0,1,0,-2,0,-3,0,0,0,0,0,-1,3,0,2,8,79902935
15057,0,0,-1,-2,-1,0,0,0,-1,0,-1,2,1,2,-3,10,99280884
15058,1,0,-1,1,0,-1,0,0,2,0,0,1,0,0,-1,3,89278481
15059,0,0,-1,-2,-1,-2,-1,0,-1,-1,-3,-3,-2,-2,3,9,89302914
15060,0,0,2,2,-2,-2,0,-1,0,0,2,-2,0,3,0,0,19175957
15061,0,1,-2,0,3,1,-1,0,2,0,-3,-2,2,-2,-2,2,9278569
15062,0,0,2,3,-1,1,-2,0,-2,0,-2,-1,2,-1,-2,7,60372276
15063,0,0,-1,-1,-1,-1,0,0,2,0,-2,0,0,2,3,3,59266074
15064,-1,0,1,-3,0,1,3,0,-1,0,3,2,-2,1,-3,15,69241097
15065,1,-1,0,2,2,0,0,0,0,0,1,-2,-1,1,-3,11,19299726
15066,0,0,1,0,-1,2,-1,0,1,-1,0,-1,1,0,1,4,29278158
15067,0,0,-1,1,-2,0,0,0,0,0,-2,1,-2,0,-2,15,29241160
15068,0,0,-2,1,0,0,0,0,-2,0,1,1,1,0,-2,15,19302917
15069,1,0,-1,-2,-1,1,-2,0,0,0,0,2,2,1,-2,10,49278341
15070,0,0,-2,-2,-3,1,2,0,0,0,0,0,0,0,3,4,39266094
15071,0,0,2,0,-1,1,0,0,2,0,-1,-1,1,-1,2,4,90354327
15072,0,0,-2,0,0,-2,-1,0,-1,0,-2,-1,1,0,-2,3,60116960
15073,0,0,-1,-1,1,1,3,0,-2,0,2,0,0,2,-1,14,228705
15074,0,0,-2,-1,-1,0,0,0,-2,0,-2,0,0,-1,-2,10,20228709
15075,0,1,-2,-1,3,1,1,0,-2,0,-1,-2,0,-1,-3,5,70284203
15076,0,0,3,-2,1,0,-2,0,-2,0,0,-1,-2,-2,1,12,59277652
15077,0,0,-1,1,0,-2,-2,0,1,0,-2,-1,1,-3,0,1,19285588
15078,1,0,-1,0,2,-1,-3,0,0,1,-2,1,1,-2,1,5,400692
15079,0,0,0,-2,-2,1,2,0,1,0,2,2,-1,2,-1,15,29285521
15080,0,0,-1,0,1,1,-1,0,0,0,-1,0,-1,-1,3,7,19166180
15081,0,0,-2,0,-2,-2,-2,0,3,0,-2,0,1,-2,-2,1,9149879
15082,0,0,-2,-1,-1,-3,0,0,0,0,-2,-1,1,-1,-2,1,89300750
15083,0,0,0,-2,2,-2,-1,0,-2,0,0,0,1,0,0,14,9217849
15084,0,0,-2,-1,1,2,-1,0,2,0,-2,2,-2,-1,3,11,20400691
15085,0,0,1,-1,0,-2,-2,0,2,0,-2,1,0,3,0,12,99239451
15086,0,0,1,0,-2,1,0,0,1,0,0,0,0,0,1,4,9324284
15087,0,0,0,1,-1,-2,0,0,-2,0,1,0,1,0,-1,6,39277498
15088,0,-1,-3,0,0,1,-1,1,2,0,-2,2,-2,0,0,13,19290014
15089,1,0,0,-3,0,-1,-3,0,3,0,-2,-1,-3,0,-1,0,79012991
15090,0,0,1,3,1,-1,-1,0,-2,0,3,1,-2,1,1,1,19285588
15091,1,0,1,3,-2,-1,-2,1,-3,0,2,0,3,3,-1,3,89386070
15092,0,1,-2,1,-1,0,-2,0,0,0,-1,-2,-1,3,-1,6,39277498
15093,0,0,2,-1,1,0,-2,0,-1,0,2,-2,1,1,1,1,9149879
15094,0,0,-2,-1,0,1,-1,0,0,0,1,-2,1,0,-1,5,49292686
15095,0,0,0,0,0,2,-3,0,1,0,-2,0,3,0,3,13,69278415
15096,0,0,0,-1,0,1,-3,0,0,0,0,0,0,1,1,14,60431563
15097,0,0,1,0,1,1,1,0,2,0,-2,0,2,1,-2,8,40411410
15098,0,0,0,3,1,-2,1,0,2,0,1,2,2,1,0,6,9302913
15099,-1,0,-1,0,2,2,-1,0,1,0,-3,0,0,-1,-2,2,9186126
15100,0,0,-1,-2,-2,3,-1,1,-2,0,0,1,-1,-2,0,9,49278591
15101,0,0,1,-2,1,1,3,0,-3,0,1,2,-2,0,0,15,39277196
15102,0,0,1,-2,-1,-2,1,0,0,0,-1,-1,1,-2,1,8,29278101
15103,0,0,1,-2,1,-1,-1,-1,0,0,1,2,1,2,1,4,80362974
15104,-1,-1,2,1,-3,0,1,0,1,0,-2,3,-1,0,0,13,9306416
15105,0,0,1,2,-1,1,0,0,0,0,1,0,0,0,0,13,59302915
15106,0,0,1,1,0,-2,-2,0,-1,1,2,-3,1,3,2,1,89300750
15107,1,0,1,-2,-2,2,0,0,3,-1,-1,1,0,1,0,4,90354327
15108,-1,0,0,-1,0,1,-2,1,3,0,-3,1,2,-2,0,13,19290014
15109,1,0,2,1,-2,1,2,-1,-2,1,-1,0,1,0,0,7,29277639
15110,0,1,-3,0,-1,0,0,0,-1,0,-2,1,2,1,2,3,9306435
15111,1,0,0,1,0,-1,2,0,0,0,-1,0,-1,0,-1,14,89149936
15112,0,0,-1,1,-3,-3,-1,0,-1,0,-2,-1,2,1,0,3,60116960
15113,0,0,-1,0,-2,0,-2,0,2,0,-1,0,-1,-3,1,4,9324284
15114,0,0,0,0,-2,3,0,0,1,0,-1,2,-1,1,2,13,69278415
15115,0,0,1,2,0,1,-2,0,2,0,0,1,0,-3,-3,5,29297454
15116,0,0,-1,-1,-3,0,-2,0,-1,0,-1,1,1,0,-2,5,70284203
15117,0,-1,1,-2,-2,0,1,0,-1,0,1,2,0,1,-3,15,69241097
15118,0,1,-3,0,-3,-2,2,1,2,0,-1,-1,0,-2,0,0,29291956
15119,0,0,-2,2,1,-1,1,0,1,0,-2,-1,1,-2,2,11,40349847
15120,0,0,1,1,-1,-1,-1,0,0,0,2,0,-1,-2,1,0,10453086
15121,0,0,-2,1,0,2,0,0,0,0,1,-1,0,0,-1,14,9241420
15122,0,-1,-2,-1,-2,-2,-1,0,-1,0,-2,-2,0,-1,-1,0,89326463
15123,0,0,1,1,-1,0,-3,0,0,0,-1,-1,-2,0,-3,11,89240761
15124,0,-1,1,-1,1,-1,2,0,3,0,1,1,0,1,0,6,59297481
15125,0,0,1,0,-1,0,-2,0,2,0,-1,1,-1,1,1,3,89386070
15126,0,0,0,-2,1,1,-1,0,-2,0,-1,0,0,-1,0,10,99302975
15127,0,0,2,-2,0,2,0,0,0,0,1,-1,-1,-1,2,8,9306355
15128,0,0,-1,-1,-2,2,-1,0,-1,0,0,-1,2,-2,0,1,9149879
15129,0,1,-1,-1,0,-1,0,0,-1,0,-1,2,-2,-1,0,9,20249896
15130,0,0,0,-1,-1,2,0,0,1,0,1,2,2,0,0,5,400692
15131,0,0,1,-3,-1,2,-1,0,1,0,-2,0,-2,2,1,13,9306416
15132,0,0,-2,1,-2,0,-3,0,2,0,-2,1,0,3,2,15,29241160
15133,0,0,1,-1,-3,1,0,0,0,0,-1,0,-1,-1,1,13,59302915
15134,0,0,2,-1,-1,2,-1,0,1,0,-1,-1,2,-2,-2,1,89300750
15135,0,0,1,2,-1,1,2,0,-1,0,0,1,1,1,2,7,19290603
15136,0,0,-1,0,2,1,-1,-1,1,0,0,-1,0,0,1,2,70340567
15137,0,0,0,0,0,-3,-2,0,1,-1,0,1,-1,3,0,15,19302917
15138,0,0,0,-2,0,1,2,0,1,0,-2,1,0,1,-1,12,99302918
15139,0,0,3,-2,0,-1,-2,0,-1,0,0,-1,0,0,-1,8,39292465
15140,0,0,-2,3,-2,-2,-2,0,-1,0,-1,-2,1,1,-2,6,29257066
15141,0,0,-2,-1,2,1,0,0,1,0,-1,0,0,-2,-2,10,49306443
15142,0,0,0,0,1,2,-3,0,1,0,-2,-1,2,0,0,2,79150746
15143,0,0,-2,-1,-2,1,-1,0,-1,0,-1,0,0,-1,1,10,99280884
15144,0,0,0,0,-2,-1,0,0,2,0,-3,1,3,-2,3,13,19290014
15145,0,0,2,-2,1,1,-1,0,0,0,0,-1,1,-2,0,12,9278003
15146,1,0,0,0,-2,-1,-3,0,-1,0,0,-3,-1,2,0,12,59277652
15147,0,0,-1,0,2,1,-3,0,2,0,1,0,3,-2,-1,2,9278569
15148,0,0,-1,2,2,-3,-3,0,-2,0,1,2,-1,1,-1,11,29277724
15149,0,0,0,2,0,2,-2,0,-3,0,-1,-2,-2,0,2,7,39266008
15150,0,1,0,-1,-1,1,0,0,-1,1,2,2,0,1,0,15,69241097
15151,0,0,3,-3,-1,0,0,0,3,0,-2,-1,0,-1,0,12,99239451
15152,0,0,2,-1,1,-1,-2,0,1,0,0,-2,-1,-2,0,0,19175957
15153,0,0,1,2,0,-3,0,0,-2,1,2,1,1,0,1,1,19285588
15154,0,0,1,1,-1,0,-2,0,0,0,2,1,-1,1,1,7,60372276
15155,0,0,-1,1,-1,-2,2,-1,1,0,-2,0,0,-1,0,9,69292275
15156,0,0,2,-1,2,1,2,0,0,0,-1,0,2,-1,0,12,99302918
15157,0,0,-2,0,-2,2,-1,0,1,0,-1,1,-1,-2,1,9,90349326
15158,0,0,-1,2,-1,-3,-1,0,-1,0,1,-2,2,0,-3,3,9306435
15159,0,0,-2,0,0,0,0,0,1,0,0,0,-2,1,1,15,29241160
15160,1,0,0,-2,0,3,-2,0,1,0,-1,-1,-2,-1,0,11,19299726
15161,0,0,3,1,0,-3,0,0,1,1,1,0,-1,0,-1,11,20400691
15162,-1,0,0,0,-2,-2,-1,0,1,0,0,0,-2,2,1,0,79012991
15163,0,0,2,1,2,-1,-1,0,1,0,-2,1,1,-2,-1,6,39277498
15164,0,0,1,-3,2,3,-2,0,1,0,2,1,-2,-2,-3,8,79902935
15165,0,0,-1,-3,0,-1,-1,0,2,0,0,-2,-1,0,1,0,29291956
15166,0,1,2,-1,1,-1,1,0,1,-1,1,-2,2,0,1,8,40411410
15167,0,0,1,0,0,-1,2,-1,0,0,2,-2,3,-2,3,8,29278101
15168,0,0,-2,1,-3,-2,0,0,1,0,1,-2,-2,-3,-2,1,9149879
15169,0,0,1,0,0,-1,-1,0,2,1,-2,-2,-3,-1,-1,0,10453086
15170,0,0,1,1,2,1,-1,0,0,0,1,-2,3,0,1,1,89300750
15171,0,0,-2,1,0,0,1,1,1,1,0,1,-3,3,-1,15,19302917
15172,0,0,0,-1,0,0,-1,-1,2,0,0,0,-1,-1,-2,0,19129932
15173,-1,0,-2,-1,-2,-1,1,1,2,0,1,-1,0,-2,0,8,79902935
15174,0,0,-2,0,-1,1,0,0,-1,0,0,1,0,-3,-3,10,49278341
15175,0,0,-1,-2,2,2,-2,0,3,0,3,-2,0,0,1,14,228705
15176,0,-1,-3,0,-1,0,-3,0,-3,0,-2,0,2,0,-2,3,89278481
15177,0,0,2,1,-2,-1,1,0,-1,0,1,-1,0,-1,-1,9,89302914
15178,1,0,0,-1,1,0,-1,0,2,-1,-1,0,1,-1,1,11,40349847
15179,0,0,0,0,-1,-2,-1,0,-1,0,-1,0,2,1,1,3,59266074
15180,0,0,2,2,1,1,-2,0,1,0,1,-2,-2,2,1,0,29266184
15181,0,1,1,0,-1,-1,3,-1,0,0,2,-1,0,-1,-1,8,40411410
15182,0,0,1,-1,-1,0,1,0,-3,0,0,-2,1,2,1,1,19285588
15183,0,-1,2,-3,1,-2,0,0,-1,0,2,0,0,-3,3,12,99239451
15184,0,0,0,2,-1,-1,-1,0,-1,-1,-1,0,0,1,-3,6,9302913
15185,-1,0,-2,-1,1,1,-1,0,1,0,-1,-2,2,1,0,6,59297481
15186,0,1,-1,-1,-1,1,3,0,-2,0,1,2,0,0,0,15,29285521
15187,0,0,0,-3,0,-1,-2,0,3,0,2,-1,-3,0,-1,0,69297471
15188,0,0,0,-2,0,0,-1,0,0,0,0,-1,0,1,-1,14,9217849
15189,0,0,-2,1,1,-2,0,1,0,-1,-1,2,0,-1,-1,15,39277196
15190,0,0,1,0,2,0,0,0,-2,-1,2,-1,-2,-1,0,12,99302918
15191,0,-1,0,2,-1,3,-1,0,2,-1,0,1,0,0,3,3,60116960
15192,0,0,-2,-1,1,0,0,0,-1,0,-1,2,0,0,2,11,89240761
15193,0,0,-1,-1,0,-1,-1,0,1,0,-2,1,-1,1,-1,15,69241097
15194,0,0,2,-1,2,-1,-1,0,0,0,2,0,2,2,0,6,29257066
15195,0,0,0,1,-1,1,0,0,-2,0,-1,-1,-2,3,0,11,20400691
15196,-1,0,-1,0,2,-1,-1,0,1,0,-1,-1,1,0,2,7,19166180
